0,6,0
1,7,1
2,9,2
3,10,6
4,11,14
5,13,22
6,14,30
7,14,56
8,15,76
9,15,93
10,15,108
11,16,126
12,16,146
13,16,166
14,16,187
15,16,204
16,16,224
17,16,244
18,16,262
19,16,284
20,16,297
21,16,300
22,16,300
23,16,300
24,16,300
25,16,300
26,16,300
27,16,300
28,16,300
29,16,300
30,16,300
31,16,300
32,16,300
33,16,300
34,16,300
35,16,300
36,10,300
37,5,300
38,5,300
39,5,300
40,5,300
